Intercept__0,beta_row__0,frac_items_seen_sd
62.11235442453823,8.392185479113248,12.974132499963744
57.429318040774646,-14.099688752283924,12.010370359390633
59.2426436239724,-9.188630980131688,13.60298143390421
56.09723084710005,-10.021575314011836,13.527438741103087
58.787112439843554,-3.8942540904286274,13.053240859705777
59.1858898937944,-4.3280326985115165,13.194845044538965
56.217592585218256,-12.5529086602204,12.549258320990917
57.252048408484114,-12.571840926152055,13.275686767179524
57.252048408484114,-12.571840926152055,13.275686767179524
53.550370820928826,-21.233463574026125,12.041062279262794
52.88910886303379,-14.506525812657644,13.33774816873388
56.78298097886947,-18.496898917186037,12.678540508250466
53.99698846637146,-17.650797135785904,12.692912594224799
57.932342142885126,-19.642628869097837,12.78496133766418
60.00780103673301,-9.0798727501216,12.912147643573494
56.84805661765624,-9.048115450924872,12.472764745701186
56.22279026254071,-15.802631010747971,13.398447835443347
58.736462193419534,-9.936898448370371,13.168267551085677
57.328047721236224,-12.80094500982689,12.811429666544145
57.328047721236224,-12.80094500982689,12.811429666544145
55.29676263095771,-13.714772074680239,12.589006149165758
56.48673632161222,-11.691670565979038,12.94161602343351
59.73005773894472,-0.36851565073490766,13.203016034014361
59.70920759385659,1.4581590738978285,12.263153133339802
60.48506939520526,-5.051679501740722,13.34884953423706
55.2809880285239,-18.593665896477617,12.500970048283287
55.95866123290268,-21.2446509574661,13.356741523818057
60.10930149753739,-2.722458397491301,11.321707846888508
59.20671516862661,0.2571861421662047,13.223162124115243
56.612820766149405,-19.456703155958202,11.815264447006546
58.70755226620565,-12.66009085824366,13.628617652860646
58.54849374661215,-11.240338118795444,13.572375591734655
55.550535129829754,-13.17056351558082,13.616997021429174
55.550535129829754,-13.17056351558082,13.616997021429174
59.075775327647634,-5.340741677840285,13.020264194930188
54.41845051087591,-15.412541921834125,13.37072060803135
53.61719579030944,-23.92624875705093,13.581205461348496
51.994051180980726,-25.878417660279105,11.956500973176885
51.18001069043887,-23.895529937795356,12.62748172280649
52.26454918256929,-25.97699515506479,11.948205793858806
59.853195020491235,-6.1443996425630285,13.670088526939024
61.381919855879225,-1.2639491730026116,13.077294539662152
63.13302578879217,-0.8698272334647073,13.51561567643713
57.06064528040117,-1.5943976399465325,13.578528856789662
58.10683283254856,-3.6722990709438097,13.720380392782314
60.36879625000387,15.538288679009465,13.667211000687288
56.79363311131138,-19.81355669308966,11.825655811803228
57.44146554241923,-20.09760743654978,13.625025731772505
61.43489355938264,5.954734888512007,12.827802478505507
59.40303729686392,5.736771357493604,12.84930303571395
58.24239877799515,-11.462429632186174,13.560444797016233
59.689221594953494,-12.615023911687079,13.781322646828082
54.91732528314487,-12.37077972667019,13.698995064736394
61.129231564136084,-5.115800604151626,10.701442339328691
55.00459728262303,-15.24974105000058,13.790540839747841
56.478949180204864,-11.619226734581394,13.798277781235946
59.9993672888458,-8.71051078787027,13.823178083912463
58.52698791998269,-13.117530107825445,13.82491722703313
59.61596697502725,5.441099045230654,11.780256686772837
59.93841068320544,4.397285285246406,11.765566667917025
61.515931056857674,2.755072693138498,13.191717584067414
63.25508167695867,0.0455977178741267,13.10870311858842
54.630710202226574,-15.33307250420262,12.686334183332185
63.54133619773609,-6.416601543546804,13.228347388060559
60.428427016007234,-2.374207451027117,13.624060431792113
58.803144158724685,-4.3503176757662345,13.664598760054043
62.611243424029915,9.490308516481276,13.616715016250456
55.662761637320386,-14.142320729312386,13.794569300244028
56.01034322518844,-20.384306728545674,13.825911723581848
51.26451104970509,-22.84845886668735,13.780201252582474
56.2587516757447,-17.17773767506155,13.711785831630756
59.54262133388199,-19.67389307299113,13.066519658494729
56.32934920130903,-5.886397388790147,12.665107139329951
56.32934920130903,-5.886397388790147,12.665107139329951
56.60869889727152,-7.192777228957054,12.475982925265763
58.863806381307114,-12.685759987912999,13.254946890634908
