subject,trial,repeat,choice,rt,item_value_0,gaze_0,stimulus_0,item_value_1,gaze_1,stimulus_1,item_value_2,gaze_2,stimulus_2,item_value_3,gaze_3,stimulus_3,item_value_4,gaze_4,stimulus_4,item_value_5,gaze_5,stimulus_5,item_value_6,gaze_6,stimulus_6,item_value_7,gaze_7,stimulus_7,item_value_8,gaze_8,stimulus_8,setsize,rt_choice_indication,best_chosen,best_seen_chosen,longest_chosen,fixation_count,refixation_count,seen_items_count,fixation_onset_0,gaze_corrected_0,fixation_onset_1,gaze_corrected_1,fixation_onset_2,gaze_corrected_2,fixation_onset_3,gaze_corrected_3,fixation_onset_4,gaze_corrected_4,fixation_onset_5,gaze_corrected_5,fixation_onset_6,gaze_corrected_6,fixation_onset_7,gaze_corrected_7,fixation_onset_8,gaze_corrected_8,v,alpha,gamma,zeta,tau
45.0,52.0,0.0,4.0,1730.0,2.0,0.17109781968281607,nr75.png,-2.0,0.1729575785924119,nr52.png,3.0,0.0,nr39.png,-3.0,0.13576240040049534,nr125.png,2.0,0.2845431131681615,nr18.png,0.0,0.0,nr4.png,1.0,0.0,nr29.png,-3.0,0.0,nr74.png,2.0,0.0,nr97.png,9,1194.123457,0.0,1.0,0.0,4.0,0.0,4.0,690.0,0.4774158806840154,456.0,0.3002866235822092,1075.40821,0.0,914.0,0.9045388707303051,0.0,0.2845431131681615,1075.40821,0.0,1075.40821,0.0,1075.40821,0.0,1075.40821,0.0,3.7e-07,3.4e-07,0.94,1.78,1.54
45.0,58.0,0.0,1.0,1839.0,2.0,0.09394554109941504,nr12.png,3.0,0.13700391410331358,nr55.png,1.0,0.11743192637426875,nr63.png,1.0,0.06654475827875231,nr81.png,-3.0,0.28575102084405396,nr74.png,2.0,0.0,nr99.png,-3.0,0.0,nr120.png,-2.0,0.0,nr52.png,3.0,0.07111155541552942,nr1.png,9,1226.872967,1.0,1.0,0.0,6.0,0.0,6.0,721.0,0.17738295332548334,1149.0,0.5471558120467985,925.0,0.29614862513584844,573.0,0.10627181638620617,0.0,0.28575102084405396,1532.8029230000002,0.0,1532.8029230000002,0.0,1532.8029230000002,0.0,1423.0,0.9926875990359548,3.7e-07,3.4e-07,0.94,1.78,1.54
45.0,74.0,0.0,4.0,3399.0,1.0,0.16354646410711407,nr63.png,3.0,0.0,nr2.png,3.0,0.0,nr49.png,2.0,0.0,nr84.png,2.0,0.2895576741568577,nr95.png,1.0,0.1286922996252701,nr50.png,2.0,0.08847595599237318,nr97.png,1.0,0.0,nr48.png,-3.0,0.046919067571713054,nr72.png,9,1164.8571940000004,0.0,1.0,1.0,6.0,1.0,5.0,519.0,0.2507886591563474,1491.930757,0.0,1491.930757,0.0,1491.930757,0.0,0.0,0.2895576741568577,1189.0,0.6338082072003012,817.0,0.19557561813707655,1491.930757,0.0,1421.0,0.986877949152582,3.7e-07,3.4e-07,0.94,1.78,1.54
45.0,76.0,0.0,4.0,133.0,-3.0,0.14062788310289948,nr102.png,-1.0,0.0855280692555646,nr10.png,2.0,0.09827504111576893,nr95.png,2.0,0.09457430734990316,nr15.png,1.0,0.19161577054371684,nr81.png,-3.0,0.0,nr120.png,3.0,0.06908036362949448,nr20.png,3.0,0.0,nr2.png,1.0,0.0855280692555646,nr29.png,9,1353.5446960000002,1.0,1.0,0.0,9.0,2.0,7.0,1936.0,0.689585449053407,490.0,0.10710882618232412,748.0,0.14192819271953028,1000.0,0.1606201176809131,0.0,0.19161577054371684,2431.95014,0.0,1266.0,0.14408849421296868,2431.95014,0.0,1498.0,0.22270996179731825,3.7e-07,3.4e-07,0.94,1.78,1.54
45.0,78.0,0.0,4.0,919.0,-3.0,0.15098614388423326,nr125.png,1.0,0.10913672356849467,nr62.png,-3.0,0.0,nr121.png,2.0,0.06810788012169218,nr95.png,3.0,0.2921253653412339,nr55.png,2.0,0.06072268830126772,nr28.png,-3.0,0.0,nr74.png,1.0,0.0,nr124.png,0.0,0.12144537660253545,nr3.png,9,1413.74891,1.0,1.0,1.0,8.0,2.0,6.0,1058.0,0.2668001158312703,470.0,0.13521002503080165,2437.309746,0.0,1468.0,0.17125588666060934,0.0,0.2921253653412339,2246.0,0.7736145339924296,2437.309746,0.0,2437.309746,0.0,1900.0,0.550892668900147,3.7e-07,3.4e-07,0.94,1.78,1.54
45.0,79.0,0.0,4.0,3369.0,2.0,0.12714918174281872,nr84.png,2.0,0.15439543497342273,nr75.png,-2.0,0.0,nr89.png,2.0,0.06357459087140936,nr41.png,1.0,0.24218891760536895,nr21.png,3.0,0.0,nr39.png,0.0,0.089811723611991,nr54.png,-1.0,0.11302149488250553,nr14.png,-3.0,0.0,nr125.png,9,1373.241816,0.0,1.0,0.0,8.0,2.0,6.0,699.0,0.19642630661042887,489.0,0.20496691323947425,1981.923883,0.0,1855.0,0.9927209680466508,0.0,0.24218891760536895,1981.923883,0.0,1627.0,0.5015159827945417,1187.0,0.28178798598255217,1981.923883,0.0,3.7e-07,3.4e-07,0.94,1.78,1.54
45.0,80.0,0.0,0.0,1674.0,3.0,0.2504305575041204,nr109.png,-2.0,0.042014839669565464,nr106.png,3.0,0.0,nr39.png,2.0,0.0480959348848973,nr75.png,1.0,0.0934277355810074,nr29.png,3.0,0.1796687222711681,nr111.png,1.0,0.033722437103203856,nr8.png,2.0,0.0,nr93.png,2.0,0.12106907746887942,nr42.png,9,1235.715177,1.0,1.0,1.0,10.0,3.0,7.0,673.0,0.3076641619332193,471.0,0.04830350819396196,3617.7693689999996,0.0,2009.0,0.10815720596927897,0.0,0.0934277355810074,1587.0,0.3200757357887842,1865.0,0.06960413740548428,3617.7693689999996,0.0,2243.0,0.3185988936592316,3.7e-07,3.4e-07,0.94,1.78,1.54
45.0,82.0,0.0,8.0,3477.0,0.0,0.03389229263921817,nr9.png,2.0,0.0,nr60.png,2.0,0.15372575589931098,nr99.png,1.0,0.06657414625560712,nr63.png,-3.0,0.11196560961170288,nr72.png,-1.0,0.08836204866653308,nr14.png,1.0,0.12891175593131196,nr88.png,1.0,0.096229902314923,nr48.png,2.0,0.056285414561558736,nr80.png,9,1441.7887549999996,0.0,0.0,0.0,10.0,2.0,8.0,720.0,0.04333382390188293,3304.5861250000007,0.0,888.0,0.21021390247368069,1668.0,0.1344261671532868,0.0,0.11196560961170288,1952.0,0.21588274092342916,1422.0,0.22628446812758696,2292.0,0.3140473606627781,1170.0,0.08713632953085929,3.7e-07,3.4e-07,0.94,1.78,1.54
45.0,83.0,0.0,3.0,2610.0,2.0,0.11308363715529099,nr42.png,0.0,0.11660649189533125,nr4.png,2.0,0.039103687614446415,nr15.png,2.0,0.18988187048816774,nr95.png,-1.0,0.12506134327142776,nr14.png,-1.0,0.0,nr90.png,-2.0,0.0,nr27.png,2.0,0.02642141055030164,nr97.png,-1.0,0.025716839602293595,nr10.png,9,1926.237815,1.0,1.0,0.0,22.0,15.0,7.0,2455.0,0.19924189211088228,651.0,0.1317094754324772,811.0,0.04562068237012768,1467.0,0.2560439963809735,0.0,0.12506134327142776,5677.213929,0.0,5677.213929,0.0,5499.0,0.8416850514529668,5309.0,0.3965086285478358,3.7e-07,3.4e-07,0.94,1.78,1.54
45.0,86.0,0.0,2.0,3271.0,-3.0,0.06590256857461001,nr121.png,1.0,0.06299510231396545,nr88.png,3.0,0.0949772311810556,nr55.png,-1.0,0.0,nr69.png,0.0,0.204491793665334,nr51.png,-1.0,0.06396425773418031,nr57.png,-2.0,0.12017527210664178,nr94.png,2.0,0.06493341315439516,nr12.png,2.0,0.0,nr93.png,9,1301.551998,1.0,1.0,0.0,8.0,1.0,7.0,707.0,0.10024674749169772,887.0,0.1104829171423997,1063.0,0.19587219456827729,2063.6524940000004,0.0,0.0,0.204491793665334,1299.0,0.17262743669283048,1505.0,0.4439253429700071,1801.0,0.51017981196097,2063.6524940000004,0.0,3.7e-07,3.4e-07,0.94,1.78,1.54
45.0,90.0,0.0,0.0,3313.0,3.0,0.0665240484346513,nr53.png,-2.0,0.06507787346868063,nr94.png,2.0,0.07303183578151938,nr45.png,-1.0,0.0,nr107.png,1.0,0.1959567078890272,nr65.png,3.0,0.0,nr7.png,-2.0,0.13160192190333192,nr106.png,2.0,0.19306435795708585,nr80.png,2.0,0.06001626108778324,nr85.png,9,1366.805284,1.0,1.0,0.0,11.0,4.0,7.0,749.0,0.09122834264617624,521.0,0.08018113620699553,995.0,0.1140651955763848,2765.917053,0.0,0.0,0.1959567078890272,2765.917053,0.0,1267.0,0.24284199000303186,1485.0,0.4168888209812911,2187.0,0.2867422874136685,3.7e-07,3.4e-07,0.94,1.78,1.54
45.0,91.0,0.0,5.0,2354.0,-1.0,0.1473596142597508,nr92.png,3.0,0.0,nr2.png,-1.0,0.08150056878053256,nr14.png,2.0,0.0,nr11.png,-3.0,0.24532494441008795,nr125.png,1.0,0.07244495002714006,nr79.png,2.0,0.05927314093129641,nr42.png,-2.0,0.06997523582166937,nr27.png,1.0,0.0,nr63.png,9,1320.2305780000004,0.0,1.0,0.0,8.0,2.0,6.0,524.0,0.18788401110518785,2429.430898,0.0,710.0,0.1151543805745894,2429.430898,0.0,0.0,0.24532494441008795,1220.0,0.14552298960696802,1810.0,0.23247145156133295,1590.0,0.2025181589158039,2429.430898,0.0,3.7e-07,3.4e-07,0.94,1.78,1.54
45.0,98.0,0.0,0.0,1795.0,2.0,0.2140259075507412,nr112.png,0.0,0.04333857941058621,nr56.png,-3.0,0.051339547917155975,nr125.png,1.0,0.07334221131022282,nr76.png,2.0,0.1146805485941666,nr84.png,-2.0,0.07467570606131778,nr89.png,-1.0,0.0,nr92.png,1.0,0.054673284794893376,nr87.png,3.0,0.0673414849302955,nr55.png,9,1842.036156,0.0,0.0,1.0,11.0,3.0,8.0,705.0,0.2797828331227526,1023.0,0.06576827692801887,1621.0,0.11170454318929736,1209.0,0.12286131579865273,0.0,0.1146805485941666,2775.0,0.9971649620769714,2999.636854,0.0,2325.0,0.24309374595773275,2529.0,0.4292056567248769,3.7e-07,3.4e-07,0.94,1.78,1.54
45.0,101.0,0.0,1.0,1090.0,0.0,0.05503335341556962,nr3.png,0.0,0.03393723460626793,nr54.png,1.0,0.0,nr124.png,2.0,0.0,nr15.png,-1.0,0.3329517881641962,nr69.png,-3.0,0.0,nr72.png,0.0,0.10456337148958228,nr4.png,0.0,0.10914948427421307,nr9.png,2.0,0.0,nr85.png,9,1229.810853,0.0,1.0,0.0,7.0,2.0,5.0,955.0,0.0979195464006267,547.0,0.04530161430043601,2180.495873,0.0,2180.495873,0.0,0.0,0.3329517881641962,2180.495873,0.0,1645.0,0.4257735894819867,1361.0,0.29042245097432,2180.495873,0.0,3.7e-07,3.4e-07,0.94,1.78,1.54
45.0,105.0,0.0,1.0,2847.0,2.0,0.0,nr18.png,3.0,0.1629672362331876,nr111.png,2.0,0.14207400081867635,nr114.png,0.0,0.0,nr9.png,0.0,0.3322024430907285,nr4.png,0.0,0.0,nr56.png,1.0,0.0,nr48.png,-2.0,0.0,nr106.png,1.0,0.0,nr81.png,9,1430.632614,0.0,0.0,0.0,3.0,0.0,3.0,957.247626,0.0,431.0,0.29643839191399984,805.0,0.8932815806270767,957.247626,0.0,0.0,0.3322024430907285,957.247626,0.0,957.247626,0.0,957.247626,0.0,957.247626,0.0,3.7e-07,3.4e-07,0.94,1.78,1.54
45.0,107.0,0.0,4.0,1327.0,1.0,0.1113102275684376,nr63.png,-1.0,0.0,nr107.png,1.0,0.0,nr58.png,0.0,0.0,nr4.png,2.0,0.425002687079489,nr42.png,3.0,0.0,nr39.png,-3.0,0.0,nr120.png,-3.0,0.16494151903323026,nr101.png,2.0,0.0,nr75.png,9,843.775534,0.0,1.0,1.0,4.0,1.0,3.0,1070.0,0.2427028915529831,1976.458092,0.0,1976.458092,0.0,1976.458092,0.0,0.0,0.425002687079489,1976.458092,0.0,1976.458092,0.0,1352.0,0.5220526472095104,1976.458092,0.0,3.7e-07,3.4e-07,0.94,1.78,1.54
45.0,112.0,0.0,5.0,1060.0,3.0,0.0979615447773772,nr2.png,-1.0,0.0,nr92.png,2.0,0.054161431006722965,nr41.png,-2.0,0.0979615447773772,nr94.png,2.0,0.16766495163820327,nr85.png,2.0,0.11868417924951467,nr45.png,1.0,0.0772389103052397,nr87.png,0.0,0.08289053788854993,nr46.png,-2.0,0.0,nr106.png,9,1700.598003,0.0,0.0,0.0,7.0,0.0,7.0,734.0,0.1497176071122013,2123.2821559999998,0.0,2008.0,0.9975524746431684,478.0,0.12642208465062815,0.0,0.16766495163820327,1006.0,0.2255473236073055,1532.0,0.2773633507045999,1320.0,0.2191010950329139,2123.2821559999998,0.0,3.7e-07,3.4e-07,0.94,1.78,1.54
45.0,114.0,0.0,0.0,2308.0,2.0,0.08256230072795663,nr80.png,-2.0,0.11030864769390927,nr89.png,-2.0,0.055492693931905285,nr94.png,1.0,0.1224899707521324,nr50.png,1.0,0.2832157611036873,nr58.png,-1.0,0.0,nr90.png,-1.0,0.08053208021825277,nr10.png,3.0,0.0,nr53.png,1.0,0.061583355461016835,nr65.png,9,2810.1056489999996,0.0,0.0,0.0,9.0,2.0,7.0,752.0,0.11074076499663273,2032.0,0.3530645137165179,530.0,0.06761927382986466,2428.0,0.6864589351286046,0.0,0.2832157611036873,2955.3439989999997,0.0,1484.0,0.1617568700193543,2955.3439989999997,0.0,1782.0,0.1551122263846853,3.7e-07,3.4e-07,0.94,1.78,1.54
45.0,118.0,0.0,4.0,252.0,-2.0,0.0,nr27.png,-1.0,0.0,nr10.png,3.0,0.18017164067015545,nr113.png,-3.0,0.0,nr120.png,-1.0,0.4386787772838567,nr92.png,2.0,0.0,nr112.png,3.0,0.0,nr2.png,0.0,0.0,nr54.png,-3.0,0.0,nr101.png,9,1194.40929,1.0,1.0,0.0,2.0,0.0,2.0,765.936301,0.0,765.936301,0.0,627.0,0.9932609332963316,765.936301,0.0,0.0,0.4386787772838567,765.936301,0.0,765.936301,0.0,765.936301,0.0,765.936301,0.0,3.7e-07,3.4e-07,0.94,1.78,1.54
45.0,128.0,0.0,1.0,1974.0,2.0,0.14994272407897485,nr42.png,3.0,0.10285327354177612,nr7.png,0.0,0.0,nr3.png,1.0,0.10533166567531292,nr8.png,2.0,0.2205768998847729,nr60.png,2.0,0.0,nr96.png,-2.0,0.0,nr27.png,1.0,0.06939497973902968,nr124.png,-2.0,0.14126835161159615,nr52.png,9,2287.089372,0.0,0.0,0.0,6.0,0.0,6.0,696.0,0.2636310307331763,482.0,0.1466496384291766,1613.949603,0.0,978.0,0.2673167798172208,0.0,0.2205768998847729,1613.949603,0.0,1613.949603,0.0,1216.0,0.2814426730311376,1368.0,0.9270191828689393,3.7e-07,3.4e-07,0.94,1.78,1.54
45.0,131.0,0.0,0.0,686.0,2.0,0.10095124246424413,nr44.png,0.0,0.0807609939713953,nr9.png,2.0,0.0,nr41.png,2.0,0.0,nr99.png,-3.0,0.16364727725782732,nr102.png,-1.0,0.0,nr14.png,-2.0,0.16258463260030895,nr52.png,3.0,0.109452399724391,nr1.png,-1.0,0.1540834753401621,nr107.png,9,1636.245524,1.0,1.0,0.0,7.0,1.0,6.0,629.0,0.15162437220916242,427.0,0.10446041167805634,1882.096697,0.0,1882.096697,0.0,0.0,0.16364727725782732,1882.096697,0.0,861.0,0.2996777884984188,1427.0,0.4526510549471204,1091.0,0.3665797128211243,3.7e-07,3.4e-07,0.94,1.78,1.54
45.0,149.0,0.0,2.0,5159.0,1.0,0.09401308183309973,nr65.png,3.0,0.15330061091703648,nr39.png,-3.0,0.06352235258993225,nr102.png,2.0,0.10756451705228526,nr15.png,0.0,0.13043256398466088,nr56.png,0.0,0.05378225852614263,nr51.png,-1.0,0.0,nr107.png,2.0,0.09316611713190062,nr112.png,2.0,0.0,nr93.png,9,1522.6813619999998,0.0,0.0,0.0,9.0,2.0,7.0,910.0,0.15295855970427916,446.0,0.18899708082470448,698.0,0.09017818312614588,1716.0,0.3935705454183827,0.0,0.13043256398466088,2234.0,0.9970676867407104,2361.373499,0.0,1436.0,0.23774184179441266,2361.373499,0.0,3.7e-07,3.4e-07,0.94,1.78,1.54
45.0,152.0,0.0,2.0,1495.0,0.0,0.14235524979928746,nr91.png,2.0,0.2277683996788599,nr18.png,3.0,0.12100196232939432,nr39.png,0.0,0.0,nr51.png,-2.0,0.09253091236953682,nr27.png,-3.0,0.0,nr74.png,1.0,0.0,nr63.png,1.0,0.10818998984745844,nr87.png,3.0,0.0,nr53.png,9,1311.8378089999999,1.0,1.0,0.0,5.0,0.0,5.0,885.0,0.3846628068818474,247.0,0.27635381365624523,643.0,0.22311588358260992,1404.9358930000005,0.0,0.0,0.09253091236953682,1404.9358930000005,0.0,1404.9358930000005,0.0,1149.0,0.5938987229118341,1404.9358930000005,0.0,3.7e-07,3.4e-07,0.94,1.78,1.54
45.0,155.0,0.0,4.0,1930.0,-3.0,0.0912839609425142,nr72.png,2.0,0.07959516106572884,nr18.png,1.0,0.11020868455254762,nr76.png,1.0,0.1380391604496556,nr62.png,2.0,0.2048323026027148,nr97.png,3.0,0.0,nr7.png,-2.0,0.06345348504540621,nr106.png,-3.0,0.0,nr125.png,2.0,0.08237820865543964,nr28.png,9,1140.965294,0.0,0.0,0.0,7.0,0.0,7.0,525.0,0.12897222377749093,1653.0,0.9958797876433289,1407.0,0.5082244734478738,727.0,0.23186419331247796,0.0,0.2048323026027148,1796.591628,0.0,1011.0,0.14511356274280454,1796.591628,0.0,1185.0,0.24199154014580454,3.7e-07,3.4e-07,0.94,1.78,1.54
45.0,167.0,0.0,1.0,1412.0,3.0,0.10935323092322256,nr49.png,2.0,0.10800319103528154,nr41.png,3.0,0.03240095731058446,nr1.png,-1.0,0.0,nr107.png,0.0,0.2470572994932065,nr91.png,1.0,0.1336539489061609,nr81.png,3.0,0.0,nr20.png,-3.0,0.0,nr101.png,-2.0,0.11610343036292765,nr94.png,9,1272.041286,1.0,1.0,0.0,7.0,1.0,6.0,483.0,0.16225348700020556,283.0,0.1335071474010944,1433.0,0.9909634456294502,1481.43771,0.0,0.0,0.2470572994932065,953.0,0.3746893839200083,1481.43771,0.0,1481.43771,0.0,1189.0,0.5881594408600725,3.7e-07,3.4e-07,0.94,1.78,1.54
45.0,168.0,0.0,4.0,1504.0,1.0,0.08297223196325529,nr48.png,-3.0,0.07383767431592443,nr125.png,1.0,0.133212299023575,nr63.png,1.0,0.0,nr58.png,1.0,0.2481554827524883,nr81.png,-2.0,0.0,nr89.png,3.0,0.13701836470996287,nr55.png,0.0,0.12483895451352173,nr54.png,2.0,0.0,nr98.png,9,1606.170203,1.0,1.0,0.0,9.0,3.0,6.0,628.0,0.1090335262828626,388.0,0.08663092660455171,2026.0,0.5819898795352118,2627.385028,0.0,0.0,0.2481554827524883,2627.385028,0.0,900.0,0.20840750276550388,1184.0,0.2272435931072994,2627.385028,0.0,3.7e-07,3.4e-07,0.94,1.78,1.54
45.0,169.0,0.0,2.0,2866.0,-1.0,0.10439262435601347,nr107.png,2.0,0.2033319026635785,nr112.png,3.0,0.08257924016221962,nr39.png,-2.0,0.0,nr106.png,1.0,0.13010125572727055,nr100.png,-1.0,0.08569543790419018,nr92.png,0.0,0.10828787153347667,nr4.png,-3.0,0.0,nr121.png,0.0,0.014801939274360118,nr46.png,9,1608.752643,0.0,0.0,1.0,8.0,1.0,7.0,967.0,0.16747580204939613,701.0,0.27970811234619725,1631.0,0.2264397992522313,2567.231178,0.0,0.0,0.13010125572727055,1887.0,0.3234194596120086,2181.0,0.7197761750865177,2567.231178,0.0,2529.0,0.9939531551970489,3.7e-07,3.4e-07,0.94,1.78,1.54
