Intercept__0,row__0,rating_sd
0.5410971595529077,-0.11431960391310977,0.24789627626043045
0.4785837809534541,-0.06543666520635674,0.234968846807783
0.5384281621795919,0.15470161757680637,0.2317108553420289
0.5824190430897346,0.24715598477907558,0.24370337746945883
0.5475971353786881,0.2352665676820629,0.24846420474130432
0.5542528829449437,0.141911358462702,0.24933385313644543
0.5217441045539837,0.0635757228049254,0.24501885222262892
0.4992321402869284,-0.22363728025065643,0.248844348111025
0.44886299953762315,0.008557695827301176,0.22926999429082828
0.5359393369648913,0.02263064102687974,0.24289950424883694
0.5312280953938153,0.01846794346846274,0.2417018939359468
0.538709118651808,0.2500495313631384,0.24748031611149882
0.5703042835061901,-0.002106424971901305,0.23865736781985913
0.5703042835061901,-0.002106424971901305,0.23865736781985913
0.5634547665416766,0.4892263031472812,0.22548775439865984
0.5634547665416766,0.4892263031472812,0.22548775439865984
0.5793822057932944,0.25328103214717024,0.21762253344979138
0.5656716335266894,0.116189750432344,0.2285428908468617
0.5670288278166139,0.12012014202161317,0.2272175458425339
0.4964306167128007,-0.02397713901222267,0.24681432870638462
0.4314522454812959,-0.13108553955907948,0.2476087582149726
0.4415397234426146,-0.24456797677660028,0.2535328081643217
0.4267877923584007,-0.3108510204726791,0.2523100809430233
0.476080397599156,-0.10855701857255193,0.2506100756360625
0.5289846287262374,0.02852690041393205,0.24103511198836705
0.4001650925381908,-0.2306972702829455,0.24271081025481575
0.4266829309451756,-0.3185378356199349,0.22777741842674454
0.4936364297095365,-0.1517378459234831,0.25492971131893316
0.4843696607066723,0.04774446140149448,0.25388968708637544
0.5316493916459687,0.0690601345255224,0.25388852079058477
0.5497953132915364,0.1619556743079511,0.21509303262224053
0.5297912350241005,0.10280673060462717,0.23745366405640095
0.42471706861624126,-0.32184014044024634,0.2278938656653198
0.3840200680592544,-0.4412464330738909,0.24496488226903457
0.6547628738153958,0.4368798677055282,0.24115169891350685
0.5968083483800337,0.4809162844757655,0.23084211467979535
0.6169882861740679,0.529744265349502,0.2385742533825306
0.5303727091248898,0.09353306079611956,0.24355558090339313
0.5259011956227064,0.14763053013309874,0.23272665069657367
0.5569148114944665,0.261160740113879,0.21323398166097587
0.5687558666876619,0.22794446450661782,0.20713964153099346
0.5049647725093355,-0.039777072038932534,0.2536029569698666
0.5366277364841147,0.028064222447465217,0.2500433413892351
0.5830702170016971,0.532316262526263,0.24046010422501102
0.552646480919043,0.07177099513728524,0.24789398376982927
0.4968168195645092,0.02614779255423877,0.25194454141778316
0.4559081580850161,-0.1461385772999515,0.22412738366528095
0.5763205289787676,0.28128177670327936,0.2428533244416408
0.5974801579009211,0.33512571709230976,0.24387265163207256
0.585898326522057,0.16937127238234176,0.24168344182189416
0.6004792755627808,0.05667611449810511,0.2414474931675996
0.4939009773523965,-0.13971456776776536,0.2275754590278131
0.4939009773523965,-0.13971456776776536,0.2275754590278131
0.4691512940665301,-0.06729355995966146,0.2278448747693483
0.5313727426966725,0.13423854935299767,0.23382820661338474
0.4743333802823831,-0.1318569853522481,0.2258455132995485
0.50084498839405,0.005344364162553711,0.22895726564813976
0.50084498839405,0.005344364162553711,0.22895726564813976
0.46544978898117384,-0.2655731198870209,0.22995399447630063
0.4524296765316219,-0.3063963849693944,0.22634780325420706
0.5470507216854146,0.2576874799489223,0.23641992878110094
0.4227536867768549,-0.24194319086583554,0.23594035322180298
0.49018941251907056,-0.19412107933616773,0.24345178637586226
0.523723027930935,0.19850665912012472,0.2544844025139236
0.6233047916421094,0.30855727186768256,0.254472027752692
0.49544592024613343,0.19463569850594808,0.22546161080529942
0.5088917060525479,0.09429393926127591,0.25255869306325407
0.48781768593063146,-0.11533021731572314,0.2138415561551904
0.49837262706907803,0.14767204418517793,0.24842537513555346
0.5231862103983722,0.11974247245585799,0.24783484265599293
0.4508369480915212,-0.181976859214886,0.22930268989099087
0.4508369480915212,-0.181976859214886,0.22930268989099087
0.4734170023155592,-0.07638616025785322,0.24298672523752013
0.4382571615702836,-0.20373414022412922,0.24453179136690947
0.46450993816640523,-0.24110668561164358,0.21971236634579958
0.5009347895401867,-0.03289911869114018,0.23715927188071576
0.5239164474208384,0.02088201416864098,0.2456274010753259
0.44916795876691124,-0.17624259364981754,0.21170218921311723
0.44916795876691124,-0.17624259364981754,0.21170218921311723
0.43210671011707585,-0.03412408845699569,0.23986077874439626
0.4730419968391584,-0.33521092587947837,0.2553202281274752
0.4706565605880161,-0.1889898619324581,0.23781629146531624
0.5507075979767874,0.15033497715234448,0.24308002538224482
0.536380041002335,0.13205198495090775,0.19725156419006898
0.5582818495829813,0.0581178428286105,0.21299858993981768
0.5296504677580295,0.12710536297078606,0.21752706063209434
0.4409446479728174,-0.5902873491423205,0.2482947062542178
0.41382587819298666,-0.5655334372848742,0.24527629018435027
0.47272608674956934,-0.005871124788679738,0.21615716079845188
0.5563717534876479,0.08894030985414386,0.24354776383150276
0.5359734318414338,-0.16786131875183824,0.2297625247453601
0.530232618325007,-0.11860835542899964,0.22093595705932967
0.4625053207876486,-0.05428681324095207,0.19085213820835492
0.4773459680595294,-0.19233782720358755,0.22263771106845642
0.4161971185389864,-0.4668811046386774,0.24485924864552472
0.584292808052,0.4279698454501869,0.2435590693563346
0.5851949758373964,0.4033738264027246,0.24361930756788938
0.5232820531694594,0.21361363044790216,0.2422251684168684
0.5268588972526004,0.04254650751415739,0.24796270072580853
0.5333404784462598,0.1420909008898826,0.24912121294015863
0.4858653257723728,-0.181995818257176,0.24391695184770865
0.42740785607879533,-0.17051962633642648,0.24435884256688784
0.44754799751798074,-0.32398570929903353,0.2364038025446484
0.5105639436346365,-0.1913853738969175,0.24023310549397325
0.5105639436346365,-0.1913853738969175,0.24023310549397325
0.43343078401274077,-0.27215938429503955,0.24660401844955757
0.481605849770424,-0.25340094713686284,0.2486696434947111
0.5009564972662154,0.12754079454865305,0.23707094637027562
0.6370348333861975,0.30029477240946106,0.24190430034291094
0.5670183218292637,0.52906881212668,0.24654965212430696
0.5760401041078391,0.006267572514754294,0.21994922490247837
0.44184456255108245,-0.012309469356708208,0.23967965963322088
0.5117713860188893,-0.04152523923169149,0.24950073736095046
0.45474816283592684,-0.17856248967710567,0.24943142455983539
0.491858152476323,-0.30847610328193104,0.23096633006199455
0.4369526742606026,-0.19099623790954032,0.23686335669133948
0.44192126715770524,-0.027492655039897063,0.2414294567763793
0.47492553574866836,0.05870568589770411,0.24507631244027112
0.43877982032537155,-0.38946010135501824,0.25425794961049214
0.5048359259813773,0.13610808870738775,0.25412020151708437
0.48323993816209054,-0.3655469517015391,0.2387928424039814
0.41894312182543847,-0.1375062540375859,0.2176656534849937
0.5067689656044339,-0.12750414405614224,0.2444620472573662
0.4911487998865851,0.05732121887323362,0.25090653941321406
0.4955323935323111,-0.17770877940082297,0.24850319677032265
0.44852804125376106,-0.1296662798434995,0.24511244522852443
0.5571814881434237,0.088122661682836,0.25313751858484573
0.4836741916068199,0.07470540027588324,0.2538224656480835
0.4094056593437966,-0.31167707494181046,0.19589204018073328
0.5312773700860022,0.19791828855802865,0.2514285082134057
0.5547401073470875,0.26227702788688434,0.2278741130837261
0.519420313868624,0.20515680259419028,0.24529026564293024
0.40310395966523266,-0.17547443762684106,0.23339400591860515
0.40394504917208907,-0.30469578366003225,0.24523456624452297
0.3844013378818141,-0.25051677005415374,0.2477891944928823
0.5574921117252557,0.13432980804392008,0.21047531191139834
0.51216365479325,0.03503911969045013,0.2468825196224669
0.5316032943784422,0.0034952173885974894,0.2540087811051635
0.4850000439838393,0.02758191163250828,0.2544865418465458
0.5255633897472856,0.04039647244408498,0.2545074018286811
0.6199407370353915,0.49576054924845137,0.24953647495996387
0.383690609725248,-0.36274955963026034,0.24795026705448625
0.5240493452397273,0.2397979674782256,0.22502727990021715
0.4993389731624831,-0.21709206978210738,0.23862253903952246
0.5390402152937611,-0.12090630391480468,0.23589431216452636
0.5086697967793098,-0.04481399292378828,0.23117950361935363
0.5215678617747389,0.12109706764929203,0.22841296228627073
0.4777268216156828,-0.10502440019927592,0.24759782314256504
0.5180927524827877,0.11826271693370692,0.2189642544596227
0.46903563619375993,-0.010890271387880169,0.25066986287682297
0.39334366752752603,-0.22862298160202904,0.24365172536686283
0.42727580206842175,-0.4580729873000977,0.23585390520031607
0.49655325269078254,-0.16381707256900052,0.23336746405084816
0.4824322395896212,-0.0769416716283066,0.24150004483016868
0.5179864817712949,-0.024145402502425424,0.24963026278354528
0.46360216484957667,-0.11506427810343371,0.24999803248628508
0.37866283547092433,-0.31698290476707464,0.23970561836658114
0.381791231749385,-0.1840928850006032,0.25177865427024115
0.5436613996053572,0.35227513935389276,0.25464112324654226
0.6033235350916036,0.3970909106624282,0.24862502437591694
0.5802044363490042,0.3074572945963699,0.22617819851220186
0.5188461736670192,-0.00290180158886251,0.23842075084257366
0.49878205946480436,-0.03202472186065543,0.2321448439359437
0.554923720227935,0.047123073742508154,0.2358903536324801
0.5559437817989972,0.016101345005392672,0.2360562668428125
0.5146632942596501,0.15688570160582962,0.24686449743466493
0.551094028216066,0.01606750032195474,0.24342859403153322
